,id,name,pc_00,pc_01,pc_02,pc_03,pc_04,pc_05,pc_06,pc_07,pc_08,pc_09,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68
123,123,feeding birds,-0.13784093,0.036652885,0.07539253,0.0684166,0.015279833,-0.100107655,-0.032644417,0.11378732,-0.042903166,0.010068707,-0.10724247,-0.053276647,-0.09005106,-0.02432781,-0.023237556,0.053584173,0.0649445,0.09225937,-0.058743548,-0.05311601,-0.008490916,-0.01991446,-0.005465106,0.016972493,0.04813218,0.012704011,0.03105504,0.041808367,0.061324537,0.10768936,0.024819104,-0.0863106,-0.14427915,-0.053713433,0.08526934,0.06456738,0.03977584,0.027730444,-0.02310726,0.023606673,0.036762863,-0.10521527,-0.02732803,0.064773105,-0.040079508,-0.06692849,-0.019334722,-0.04259428,-0.11647933,0.012028667,-0.0039691664,-0.0008450225,-0.080239736,-0.01724038,0.026412958,0.15738213,0.0131164985,-0.05281335,-0.106548846,0.068627,0.12545723,0.011216766,-0.009719759,-0.009730145,0.06064276,-0.07767391,-0.17454419,0.012911774,0.05113826
124,124,feeding fish,-0.07125258,-0.02815371,-0.05460064,-0.056788594,0.029701766,-0.055983316,0.0613588,0.050197985,-0.105676934,-0.017450687,0.048936825,0.0005186673,-0.028756283,-0.043516446,0.039122306,0.07873789,0.0898155,0.052516878,0.063569695,-0.07520138,0.13413827,0.090832904,-0.010624781,0.01130949,0.06841725,-0.04609668,-0.049118742,0.11845896,-0.012559192,0.016733611,-0.04280246,0.041299395,-0.052315094,0.0115144495,0.058197662,-0.032392386,0.013755012,0.017854542,0.13511911,-0.012899857,-0.0075263046,-0.06804857,-0.041905493,-0.020133195,0.015317885,-0.008386165,0.041932195,-0.0019382406,0.0067992136,0.040872008,-0.05209194,0.08855167,-0.026291743,0.0145153515,-0.024587832,0.006226103,0.060552515,0.079558045,0.0046512512,-0.0030479562,0.020447802,-0.008020886,-0.042452108,0.023842616,-0.010009306,-0.037046216,0.047078416,0.038392045,0.12369101
125,125,feeding goats,-0.037078097,-0.026448017,-0.03263058,-0.11007155,0.023455337,-0.13968714,-0.121142805,0.088441364,-0.05461532,-0.084999144,-0.064856835,-0.11020942,0.04447382,0.009490266,-0.0015015104,0.11198791,0.0071565798,0.012694741,0.018208275,0.033251747,0.005623125,-0.013911018,0.0013471078,0.014692529,0.059267845,-0.05701197,-0.04343269,0.05958485,0.08051437,-0.036679257,0.04259706,-0.028048733,0.019165976,-0.05244664,0.002875539,0.015429923,0.012558732,-0.038396157,0.0348724,-0.025990712,0.07195758,-0.007782723,-0.04406647,0.011823219,0.042621784,0.03006266,-0.020411808,0.0127052665,-0.13189271,-0.020152751,-0.044366084,0.01617743,-0.002861815,-0.02540876,0.071589395,-0.0038646273,-0.026267257,0.044895776,-0.04214763,-0.010683401,0.031377085,0.022194866,-0.05577424,0.06978243,0.054037355,-0.07596266,-0.0065679085,-0.013163548,-0.004218444
126,126,filling eyebrows,0.06970315,-0.07432163,0.022370333,-0.012691406,0.07799751,-0.011240248,-0.06160363,-0.008300558,-0.04380524,0.0003175758,-0.059493408,0.0042207837,-0.105255306,0.021756511,-0.009189899,-0.009258419,0.021290751,0.058585525,0.009755479,-0.06253376,-0.0029597282,0.0019708378,-0.036307633,0.022037212,0.04662973,0.06293539,-0.061062235,0.0046932264,-0.0139513705,-0.005890837,0.06262068,0.021367684,-0.12821189,0.028215956,0.022615535,-0.027297825,-0.031635404,-0.036818545,0.024251308,-0.061245136,0.068370275,0.028480591,0.093302034,-0.0103640035,-0.017241977,-0.04944779,0.017050432,0.045492593,0.1532398,0.027659507,-0.031905875,-0.008778119,0.011681468,-0.016714904,-0.07346927,-0.015379755,0.047450636,0.051772133,0.016509345,-0.11301115,-0.0073109088,0.029417867,0.04688995,0.0012905553,-0.06823787,0.026568944,-0.07675797,0.025065053,0.012939321
127,127,finger snapping,0.042460233,-0.04668949,-0.0321762,-0.10801175,0.19208969,0.07089472,0.054288417,-0.03743722,-0.087836504,0.051458508,0.08263004,-0.124252655,-0.11674884,0.029839652,0.036764916,0.032012556,-0.07949962,-0.016837329,-0.041968532,0.039387137,-0.021821924,0.026653692,0.07922579,0.028561631,-0.049195126,-0.044124324,0.0034933514,-0.025593566,0.0132527,0.0033762064,-0.022267688,0.0539944,-0.009187378,-0.034825772,-0.006211425,0.007279981,-0.030483708,-0.018917868,0.045209512,0.15183714,0.06279519,0.022404311,-0.0020608082,0.019882517,0.018199548,-0.028780255,0.015852954,0.012737196,-0.017874591,-0.05279859,0.008080255,-0.02852292,0.036040463,-0.09661324,-0.030640332,0.051519245,-0.01976917,0.094868414,-0.06655015,-0.01762583,-0.06275664,0.039042223,0.021475257,-0.06486773,-0.012173664,-0.0141013665,0.017479118,-0.025167631,0.040666215
128,128,fixing hair,-0.021291403,-0.07603628,-0.04084861,-0.028199688,0.0535261,0.02417907,-0.06372918,0.0012792377,-0.007825756,0.05693559,-0.045190457,0.053151976,-0.012704314,0.0884442,-0.01701057,0.008192446,-0.045949705,-0.027420891,-0.006946439,-0.09256157,-0.08177573,0.05736573,-0.011575255,-0.02374608,-0.01452584,-0.0026812581,0.01208796,-0.05645216,0.024899267,0.0749468,-0.089123055,-0.025755534,0.00084076077,0.0780947,-0.026092974,-0.031119859,0.01229432,0.016496964,0.03392967,0.054205336,0.014963742,0.04033822,-0.015599338,0.021715235,-0.03313169,0.0021161074,0.0055214316,0.015527402,0.07863632,-0.03595719,0.010995101,-0.0095718345,0.07658104,-0.002471052,-0.04587734,-0.08867856,0.033905104,-0.052687854,0.011382388,-0.034705937,-0.030655136,-0.0762822,-0.048831858,-0.0071262782,0.08907324,-0.03961045,0.032287005,-0.034739003,0.0025547864
129,129,flipping pancake,-0.042729232,-0.035676643,0.00021442698,0.071072616,0.013485472,0.035358284,0.05330041,-0.068585314,-0.033835735,-0.00042710168,-0.0820429,-0.074713975,0.059326466,-0.05129748,-0.058362614,-0.034407713,0.08368595,0.0075063743,-0.05126787,-0.023406476,-0.100007094,-0.0055601895,-0.096136965,-0.0122664515,-0.02266977,0.03310681,-0.006414855,0.008598542,0.03936182,-0.11165322,-0.022495136,0.013495219,0.047519617,0.03899952,0.05386475,0.09490657,0.016106717,0.088805914,0.023697468,0.04528688,-0.028911484,-0.010338763,0.009380585,0.0061042793,0.010290797,0.065676674,0.016399309,0.0707986,-0.0010726824,0.1045946,0.012740154,0.00929025,-0.009825128,-0.00438492,-0.015110312,0.0021229982,0.023885831,0.050038002,0.07129861,0.034600347,0.06374534,0.0648011,-0.031198721,-0.02391415,0.12660533,-0.06915274,0.0026077535,0.06038367,-0.04736485
130,130,flying kite,-0.001341414,0.03128229,-0.03839008,-0.027642017,0.027264565,-0.06587548,0.042924587,0.09271981,-0.0018399984,0.02520214,0.12175471,-0.060864955,-0.014176752,0.0044773514,-0.0532055,0.028919416,0.089665465,-0.022300519,-0.052673664,0.0045818756,0.032591343,-0.022801753,-0.025351904,0.034085583,0.07117879,-0.041441303,-0.042071562,0.03180659,0.015784867,0.031602733,-0.10159713,-0.023546962,0.09654474,0.02107719,0.005196551,-0.010071865,-0.021534486,0.015368652,0.092090845,-0.05995447,0.023855224,-0.07192259,-0.0045720097,-0.051844854,0.037211616,0.049365018,-0.0925857,-0.055034854,-0.118215755,-0.05554615,-0.057237957,0.0021023462,0.055601254,-0.020568766,0.02119246,-0.0068930313,0.014350117,-0.02012705,0.048540264,-0.020392366,-0.0019994918,-0.023414366,0.05976363,-0.030723518,-0.030499473,0.06117843,-0.08135912,0.03695716,0.038770538
131,131,folding clothes,0.039869685,-0.02221509,0.00052972476,-0.031430047,0.010034417,0.02485511,-0.0061666924,-0.025029195,0.020155754,0.034043882,-0.019243503,0.05609653,-0.046741486,0.0018900342,0.08037277,0.0001936655,0.03266856,-0.13423042,-0.05374296,0.03199389,0.037791032,0.047238644,-0.03164279,-0.073538676,-0.12448359,0.038169578,0.08647535,0.053456713,0.039125934,0.06610493,-0.07362313,-0.03317355,-0.055530064,0.031582866,-0.04179164,-0.012861452,0.012120154,0.0010547513,0.017558489,0.03829579,0.004239421,0.048065864,0.003375426,-0.008783783,0.011074806,0.080779895,-0.114504926,0.04680842,-0.028682552,0.019095974,-0.04827856,-0.078660786,-0.004631348,0.06365557,-0.03091955,0.10574347,-0.0392499,-0.03341518,0.014235467,0.04597045,0.025393158,-0.040832713,0.0020937175,0.009039611,-0.07166222,-0.006749958,-0.02434554,-0.042799994,0.03549636
132,132,folding napkins,0.098737225,-0.061494928,-0.02445128,-0.05979338,0.02726991,0.016083727,0.07016639,-0.022688014,-0.024377001,0.06934951,0.021748522,0.029400326,0.04246832,0.049914546,0.09638152,0.06711028,0.046634723,0.040390003,-0.08540757,-0.011936374,0.01761986,0.032690294,-0.020096082,-0.03873689,-0.098829165,-0.029468603,0.05028124,0.030229835,0.096472874,-0.01795625,-0.013725448,0.0941103,0.07160892,-0.090405464,-0.04549799,0.050063584,0.03234776,-0.050941713,-0.041631125,-0.008228,-0.019981012,-0.09424791,-0.04217895,-0.04238417,-0.039469745,-0.012451782,-0.009021465,-0.026227605,-0.05847934,-0.00094940513,-0.041205302,-0.03121487,-0.034834765,0.10656182,-0.017269047,-0.035779446,-0.023468941,-7.751584e-05,0.038015924,0.14108239,0.032766726,-0.05494274,-0.06211046,0.006273143,-0.011512177,0.100225024,0.0048095416,-0.011889309,0.0005109133
133,133,folding paper,0.124028295,-0.083780654,0.0016102004,-0.013934778,0.07726811,-0.034923565,0.03965934,0.059134282,-0.0918601,-0.047529925,0.10108207,-0.020908179,-0.033651315,0.047611706,0.08590463,-0.026345551,0.09614149,-0.03312275,-0.032522753,0.0040369947,-0.005054243,-0.02272426,0.045518383,-0.065893404,-0.08347352,-0.027574755,-0.07517772,-0.03588947,0.06676697,0.028234402,-0.035314374,-0.025664385,-0.024225852,-0.011951335,0.03343626,0.013559924,-0.012854401,-0.023544863,-0.005611093,-0.013141889,-0.06553863,-0.0068438277,-0.005166023,-0.0076865833,-0.0084216185,-0.05090637,0.06173994,-0.042184554,-0.016983695,-0.039337188,-0.023843821,-0.044098422,-0.033243224,0.0666427,0.011212625,0.07174843,0.042527165,0.041124992,0.013723808,-0.0022500698,0.05528803,-0.018960122,0.023457466,0.08553314,0.013648266,-0.05020013,0.009129368,-0.022482704,-0.03318683
134,134,front raises,0.09962117,0.01722567,0.028875303,0.04059398,-0.13810435,-0.053986095,0.032747786,-0.038043197,0.0014306755,-0.06719474,0.0052359835,0.01916538,0.0635742,-0.0047848374,-0.0509313,0.0025933655,-0.06741604,-0.008456914,0.08406918,-0.09688753,-0.019993218,-0.13332883,0.011223946,-0.064954236,-0.060023062,0.034587927,-0.00041707233,-0.03259131,-0.02800361,0.0034618159,-0.10159428,0.011000285,0.024052268,-0.0069225,0.053669456,0.055046145,0.024159767,-0.044279434,0.051589604,0.039512664,0.01726065,-0.0619477,-0.010310885,0.010764649,-0.09325497,0.019324867,-0.013201094,-0.006470386,-0.048815764,0.050822757,0.042172268,0.010286831,-0.029338352,-0.034534324,-0.048398405,0.07282186,-0.0009131944,0.044179916,0.017474659,0.010173749,0.01368508,0.061867446,-0.026414108,0.056841597,0.03692936,0.032626905,-0.05254642,0.0024107955,0.04684054
135,135,frying vegetables,-0.0509117,0.01481117,0.06054536,0.02600021,-0.0062662726,-0.05235534,0.024663482,-0.06862191,-0.027363345,-0.0026129773,-0.036245808,-0.047982562,0.015243869,-0.05574401,0.027441539,-0.008568951,0.026573302,-0.015332551,-0.016454406,-0.041038714,0.0216624,0.06580242,-0.07477607,-0.091208264,0.013243998,-0.029771846,0.0621571,0.04465054,-0.0043424647,-0.0009432682,-0.0011035409,-0.052804276,-0.018635694,0.055261753,-0.054554567,0.011013003,-0.042988718,-0.078928865,0.004412364,0.0071415324,0.022219948,0.01892257,-0.04793724,0.04925032,0.036435515,0.03261927,0.08408955,-0.015376311,0.09056833,-0.0047677835,0.046903227,0.038051367,-0.016027305,-0.051456477,0.016985325,-0.021610178,-0.03158202,-0.030673275,0.05257284,-0.039625447,-0.00018409966,-0.0051251613,0.0507406,0.053353533,0.091132626,0.0021475535,-0.020963974,0.025270697,0.04314968
136,136,garbage collecting,-0.019360889,0.027572822,0.047619194,0.022872623,-0.0177533,-0.060698383,0.031105306,0.031365167,0.071288355,0.038486164,0.00035857872,-0.045418996,0.007092709,0.05871435,-0.05577108,0.11244748,-0.031639434,-0.05817105,0.05832491,-0.0039856154,0.058382533,0.04510153,0.09291327,-0.048634835,-0.039460123,0.018583706,-0.03913694,-0.012272146,0.008342791,-0.075653166,-0.039077427,0.055991136,-0.11386775,0.027579147,-0.027901212,-0.03805151,0.050900996,-0.019940829,0.02251897,0.00093398616,0.011654161,0.046836544,0.0068803,-0.019547809,0.005800398,0.0012783948,0.015231885,-0.024171716,-0.0040276833,0.07333561,0.011577326,-0.029225843,-0.0047600064,0.005337205,0.05729685,-0.012881775,0.034774527,-0.0044877753,0.011956884,-0.06417203,-0.0061743483,-0.07604594,-0.039175685,-0.010625557,0.0651327,0.023081083,-0.052270353,0.0059098722,-0.066007465
137,137,gargling,-0.028922012,-0.12652974,0.008752627,0.004562248,0.047276005,0.0009674718,-0.040334485,0.006793164,-0.0028400717,-0.012343729,-0.044765987,0.0025296642,0.033884834,-0.07087341,-0.021168808,-0.03922248,0.017622251,0.019295275,-0.04748328,-0.1088131,0.0019078031,-0.018432083,0.04445212,-0.0044791363,0.0146291675,-0.047641687,-0.081649765,-0.037184857,-0.04403302,0.021907557,-0.014262106,0.08870091,-0.003794806,0.012260575,-0.11658889,0.07879262,-0.008218778,-0.01498804,-0.0114565175,-0.04270132,0.04002189,0.026000613,-0.010684621,0.027767051,0.02015831,0.049639758,-0.024084099,0.043965958,-0.060898446,-0.027938666,-0.060034957,-0.016630206,-0.04584442,0.02454793,-0.018492198,0.023522077,-0.0145250615,0.004379662,-0.05255631,-0.028023673,-0.037493687,-0.042049933,0.023103748,0.03016795,-0.012332502,0.0034609172,-0.031180492,-0.039361276,0.013780169
138,138,getting a haircut,-0.08904985,-0.06829046,-0.0057587977,-0.01939551,0.08516282,0.014869854,0.023318805,0.014117485,0.0680539,-0.0153677985,0.043504424,0.041821964,0.041429345,0.030608933,-0.09195922,-0.023377517,-0.017644443,-0.05805909,0.0034504347,0.020450015,0.07211399,-0.047468122,0.048363537,0.019965556,0.055906683,-0.0156243015,0.06633346,0.05645447,0.084912,0.022144252,0.015365234,0.00955556,-0.024275046,0.053657513,0.07168802,-0.123249054,-0.007814553,-0.021634448,0.026408449,0.08638647,-0.020762231,0.043155216,-0.032184314,0.06986116,-0.017902773,-0.047303606,-0.026290402,0.091943055,0.04923745,-0.08563354,0.0211502,-0.032956216,0.08315299,-0.05876635,0.019020533,0.08382319,0.06954562,-0.090206936,0.033531655,-0.0053215777,0.0052869394,0.02506382,-0.009416752,-0.0205354,0.07029856,-0.0013182,0.072293445,0.015030113,-0.03523588
139,139,getting a tattoo,-0.02125397,0.006314475,0.049295682,0.09198484,0.027766516,-0.045062426,-0.037571564,-0.028698882,0.057638478,0.00038496128,0.10683145,-0.046999153,-0.06946992,0.035268962,0.021076009,-0.039460693,-0.049186148,-0.007016454,0.04974656,0.0065683406,-0.060682125,0.013239358,-0.0140061565,0.022867726,0.037277713,0.037810873,-0.028824573,0.12874779,-0.044372234,0.027118048,0.10224801,0.14345126,0.015420273,-0.032108948,0.09200159,0.03987793,0.023190072,-0.032129645,0.00853335,0.04580634,0.019320669,0.02025456,-0.039264373,-0.0005953405,-0.096530914,0.021874694,-0.037542492,-0.00036513805,-0.0070914067,0.040419526,-0.026820846,-0.027840924,-0.045510497,0.0065910947,0.1319691,0.105747595,-3.491342e-05,-0.1016245,0.028762762,-0.10172673,-0.034667708,0.06471455,0.067662746,-0.039771378,-0.033853337,0.035537515,-0.09839678,-0.043078367,-0.020629494
140,140,giving or receiving award,0.087096594,0.035132505,-0.061329138,0.033010706,-0.025013816,-0.01898349,-0.006271855,0.008725076,0.0077714724,0.008930738,-0.01262767,-0.033543978,0.064256586,0.013655018,0.0015229154,-0.01732784,-0.05351729,0.077835195,0.011143459,0.0070085097,0.0535758,0.09612797,-0.015139911,-0.06553346,0.014857281,0.024935355,0.02420316,-0.011567378,-0.0039970204,-0.042036787,0.06302338,-0.05047957,0.033614215,-0.0088109365,-0.02142714,0.0026745927,-0.01201012,-0.057745434,-0.04113939,0.11691113,0.057134178,0.011788081,-0.051892746,0.07928449,-0.027671974,0.023863178,0.011219523,-0.13549969,-0.005405698,-0.10048827,0.03014484,0.008604186,0.081744865,-0.026821382,-0.039934326,0.03794025,0.011577914,0.046600297,0.14317138,0.061738238,-0.09943632,-0.016254505,-0.058215417,0.04823392,-9.413995e-05,-0.024994142,-0.046771914,0.10471093,0.014538482
141,141,golf chipping,0.0043054037,0.04123977,0.09330266,0.09018645,-0.024941953,0.010343604,0.09810842,-0.09353962,0.06442555,-0.063778214,-0.011626963,0.049783994,-0.034574427,-0.062430687,0.035207525,-0.034262113,0.014520129,0.0078002047,0.061229996,0.006082328,-0.009857688,-0.076311946,0.048610277,-0.032970693,0.06432529,0.040700402,-0.052188784,-0.08428805,0.005997409,0.06185108,-0.01490006,0.07136407,-0.020484209,-0.06591201,0.016572991,0.0069158636,0.013625694,-0.01248195,0.084532596,-0.05779733,0.021270968,-0.018658321,-0.0778583,0.02131508,-0.048912954,0.11967631,-0.016415568,-0.050454974,-0.0088637415,-0.021461882,0.03849673,0.09385055,-0.04065185,-0.0045578685,-0.047414716,0.0075415904,0.059036516,-0.040178448,0.030093787,-0.019364867,0.005466759,0.014443644,-0.060185745,-0.05565689,-0.013202127,0.014026981,0.06360935,-0.07929058,0.005911244
142,142,golf driving,0.0009078857,0.06453399,0.008388925,0.06262031,-0.0029190958,-0.07438021,0.14589144,-0.035006087,0.07144131,-0.052680735,-0.050890528,0.02511186,-0.014058432,0.089610875,0.023685208,0.0073134433,0.039814714,0.02191808,0.12927604,-0.08512851,9.7524375e-05,0.04100221,0.015279407,0.014439699,0.031514682,0.07735294,0.08772692,-0.059485987,0.045344986,0.028826743,0.003252212,0.025511544,0.002370339,0.00781751,0.0013519225,0.05648617,0.03510395,-0.0011114711,0.040032007,-0.0970881,0.040063486,-0.022298256,0.07155356,0.041462783,-0.013464902,0.04028134,-0.017882835,0.061476585,-0.0011169463,-0.012039918,0.008643584,0.055430215,0.036812205,-0.021604853,-0.08139965,0.0072603934,0.027089307,-0.009802808,-0.030871373,0.012447076,-0.03826557,0.020194728,-0.008938024,0.009452816,0.031533092,0.055313624,-0.05907458,0.05794669,-0.027728572
143,143,golf putting,0.006491607,0.097249515,0.037218794,0.026489343,-0.026387563,-0.022628063,0.088325344,-0.09143446,0.11765442,-0.040368754,-0.0789241,0.04039917,-0.030243639,0.01736605,0.056002714,-0.077284425,0.048130065,-0.059052758,-0.030284565,0.06733678,-0.016657887,-0.011244933,0.027387124,0.046494484,0.030028887,0.049972527,-0.047264155,0.022960614,0.013724103,0.017218862,-0.013948972,-0.006391943,0.016415779,-0.03280181,0.0036665723,-0.0020876387,0.09442839,-0.04750578,0.042794693,0.00014045741,0.014319241,-5.4879114e-05,-0.03748341,-0.025819289,0.018057305,0.04096055,0.018843986,-0.051784746,-0.047654636,-0.00401764,0.069046184,-0.028285807,0.0568317,-0.046422966,-0.17646588,-0.017594792,0.0058180727,0.016783997,-0.10287032,0.0102484785,-0.0704761,-0.027020827,-0.04061787,0.051154405,0.014995774,-0.019479426,-0.03587232,0.027685415,0.0248559
144,144,grinding meat,-0.052183684,-0.035762444,0.051883865,0.04780744,-0.0055123046,-0.004591098,-0.026038237,0.030831067,-0.04371109,-0.010900852,-0.016489908,-0.055719234,0.041941002,-0.035446297,-0.01683062,-0.0020205197,0.008391572,-0.04153658,-0.058702264,0.03854774,0.037404627,-0.09509763,0.035048995,-0.04987769,-0.03367074,-0.06767459,-0.015698943,0.028794957,-0.06910417,0.07186605,0.01750287,-0.024772191,0.00569465,-0.02529931,-0.03572052,0.02020244,-0.015978973,-0.06560477,0.030458353,-0.0317501,-0.008305657,0.0014692573,0.052317865,-0.017558375,-0.025503198,-0.013875134,0.006393152,0.050932966,-0.016104143,0.054184645,-0.027665405,0.11869107,0.024494337,-0.026786473,-0.036208894,-0.08847665,0.060226753,0.013463967,0.03887922,0.07162801,-0.048267744,-0.043508314,0.030190205,0.012247729,0.0385528,-0.023835547,-0.045816872,-0.08223744,-0.0068875393
145,145,grooming dog,-0.05359885,-0.0024277072,0.027450683,-0.007044502,-0.03378595,-0.10841131,-0.07552941,-0.06441583,0.02671533,0.04520598,0.0422902,0.042470373,-0.001935148,-0.037968256,-0.074859835,0.023179442,0.0024755215,0.018832931,0.06742067,0.058452267,0.07837497,-0.059834734,0.03393586,-0.027227793,0.011137621,-0.0007944843,-0.047672167,0.011224125,-0.006766657,-0.05394402,0.09961413,-0.022874428,-0.031948067,0.077244416,-0.038861297,-0.027538389,0.024649631,-0.0128956605,0.044608988,-0.023984624,0.0048212865,-0.021793155,-0.016550649,-0.07241813,-0.11280581,-0.058616936,0.027151566,0.03788571,0.07146556,0.020473098,-0.0053770225,0.022269078,0.06206507,-0.010648705,-0.015679426,-0.041116405,-0.011404698,-0.061575584,-0.001962226,-0.035010137,0.01603218,0.08150812,-0.07331728,0.14611955,-0.04372342,-0.03297948,-0.097024,-0.0016607195,-0.023554618
